debitur_id,skor_kredit_internal,subsegmen_properti,wilayah_agunan,nilai_agunan_awal,nilai_agunan_kini,plafon_pinjaman,ltv_awal,ltv_kini,tenor_bulan,pendapatan_bulanan,dti_ratio,jumlah_tanggungan,status_pekerjaan,jumlah_tunggakan_historis,utilisasi_kartu_kredit,metode_pembayaran,usia_bangunan_tahun,jenis_sertifikat,status_risiko,flag_gagal_bayar,y_pred_proba (sigmoid),"y_pred (dibulatkan, threshold=0.5)",cluster,flag_skor_kredit,flag_utilisasi,flag_pendapatan
PBI-002573,732,Tanah Kavling,Bekasi,718000000,576000000.0,564000000,0.78551532,0.979166667,84,28000000.0,0.239795918,2,Karyawan Tetap,0,7.5,Auto-Debit,0.0,HGB,Lancar,0,0.21981990270024448,0,1,0,0,0
PBI-002574,722,Rumah Tapak,Tangerang (BSD/Serpong),1276000000,1059000000.0,1007000000,0.789184953,0.950897073,240,22200000.0,0.189001502,0,Karyawan Tetap,3,38.0,Auto-Debit,1.0,HGB,Lancar,0,0.5087851415084095,1,1,0,0,1
PBI-002575,535,Apartemen,Jakarta Selatan,486000000,462000000.0,396000000,0.814814815,0.857142857,84,12100000.0,0.38961039,0,Karyawan Tetap,0,61.4,Virtual Account,12.0,SHM,DPK,0,0.513167779927319,1,0,1,1,1
PBI-002576,617,Tanah Kavling,Tangerang (BSD/Serpong),488000000,392000000.0,394000000,0.807377049,1.005102041,120,10900000.0,0.301223242,2,Karyawan Tetap,1,48.9,Auto-Debit,,HGB,Lancar,0,0.6189999243215085,1,1,1,1,1
PBI-002577,778,Rumah Tapak,Bogor,1772000000,1767000000.0,1381000000,0.779345372,0.781550651,60,19500000.0,1.18034188,0,Wiraswasta,0,69.2,Transfer Manual,,SHM,Lancar,0,0.1616349126473464,0,0,0,1,1
PBI-002578,613,Apartemen,Tangerang (BSD/Serpong),932000000,659000000.0,735000000,0.788626609,1.115326252,180,9000000.0,0.453703704,0,Wiraswasta,0,8.1,Auto-Debit,,SHM,Lancar,0,0.4579283597791398,0,0,1,0,1
PBI-002579,754,Apartemen,Bekasi,867000000,,707000000,0.815455594,#DIV/0!,180,26200000.0,0.149915182,0,Karyawan Tetap,2,52.8,Auto-Debit,21.0,SHM,DPK,0,0.4197111382450253,0,0,0,1,1
PBI-002580,670,Apartemen,Tangerang (BSD/Serpong),565000000,477000000.0,425000000,0.752212389,0.890985325,84,28300000.0,0.17878176,4,Profesional,4,64.1,Auto-Debit,26.0,SHM,DPK,0,0.6238436982164023,1,0,0,1,0
PBI-002581,727,Ruko-Komersial,Jakarta Selatan,2646000000,,1906000000,0.720332577,#DIV/0!,240,33900000.0,0.234267453,0,Karyawan Tetap,3,37.9,Auto-Debit,,SHM,Lancar,0,0.856244727150749,1,0,0,0,0
PBI-002582,586,Rumah Tapak,Bogor,673000000,668000000.0,559000000,0.830609212,0.836826347,180,,#DIV/0!,3,Wiraswasta,0,35.4,Auto-Debit,18.0,SHM,Lancar,0,0.3689160259998771,0,0,1,0,1
PBI-002583,725,Tanah Kavling,Tangerang (BSD/Serpong),363000000,265000000.0,307000000,0.845730028,1.158490566,180,29400000.0,0.058012094,3,Karyawan Tetap,2,78.7,Auto-Debit,12.0,SHM,DPK,0,0.6701573635757554,1,0,0,1,0
PBI-002584,606,Apartemen,Bekasi,883000000,671000000.0,675000000,0.764439411,1.005961252,180,24900000.0,0.15060241,3,Wiraswasta,0,0.0,Transfer Manual,8.0,SHM,Lancar,0,0.37400341442347435,0,0,1,0,1
PBI-002585,680,Apartemen,Tangerang (BSD/Serpong),880000000,725000000.0,747000000,0.848863636,1.030344828,120,17100000.0,0.364035088,2,Karyawan Tetap,0,32.6,Transfer Manual,29.0,HGB,Lancar,0,0.3645912975437133,0,1,0,0,1
PBI-002586,658,Apartemen,Tangerang (BSD/Serpong),1480000000,1091000000.0,1108000000,0.748648649,1.015582035,180,27600000.0,0.223027375,1,Karyawan Tetap,0,30.9,Auto-Debit,24.0,SHM,Lancar,0,0.3835739663806171,0,0,1,0,0
PBI-002587,761,Rumah Tapak,Jakarta Selatan,666000000,651000000.0,473000000,0.71021021,0.726574501,84,37700000.0,0.149362132,3,Profesional,0,60.5,Auto-Debit,16.0,SHM,Lancar,0,0.1399698160166814,0,0,0,1,0
PBI-002588,731,Tanah Kavling,Depok,590000000,571000000.0,464000000,0.786440678,0.812609457,60,35100000.0,0.220322887,2,Karyawan Tetap,2,70.4,Auto-Debit,7.0,HGB,Lancar,0,0.4076321640211969,0,1,0,1,0
PBI-002589,510,Rumah Tapak,Jakarta Selatan,762000000,729000000.0,633000000,0.830708661,0.868312757,120,33200000.0,0.158885542,2,Profesional,0,71.8,Auto-Debit,18.0,SHM,Lancar,0,0.5790903745864825,1,0,1,1,0
PBI-002590,591,Apartemen,Depok,1172000000,1157000000.0,929000000,0.792662116,0.802938634,84,40000000.0,0.276488095,2,Wiraswasta,1,29.5,Auto-Debit,9.0,HGB,Lancar,0,0.4616146495549288,0,1,1,0,0
PBI-002591,606,Tanah Kavling,Depok,535000000,525000000.0,375000000,0.700934579,0.714285714,240,,#DIV/0!,0,Karyawan Tetap,0,51.5,Virtual Account,11.0,SHM,Lancar,0,0.2735592966505607,0,0,1,1,1
PBI-002592,719,Ruko-Komersial,Depok,2227000000,,1563000000,0.701841042,#DIV/0!,240,27500000.0,0.236818182,1,Wiraswasta,2,31.9,Auto-Debit,,SHM,Lancar,0,0.7665410232318449,1,0,0,0,0
PBI-002593,618,Apartemen,Tangerang (BSD/Serpong),772000000,597000000.0,624000000,0.808290155,1.045226131,84,15500000.0,0.479262673,5,Karyawan Tetap,0,71.0,Auto-Debit,24.0,SHM,DPK,0,0.5441621733403069,1,0,1,1,1
PBI-002594,567,Ruko-Komersial,Tangerang (BSD/Serpong),2042000000,,1688000000,0.826640548,#DIV/0!,120,36400000.0,0.386446886,4,Wiraswasta,1,51.9,Transfer Manual,,SHM,Menunggak,1,0.9287016298788037,1,0,1,1,0
PBI-002595,544,Apartemen,Jakarta Selatan,916000000,903000000.0,676000000,0.737991266,0.748615725,120,40100000.0,0.140482128,2,Profesional,0,43.4,Transfer Manual,,HGB,Lancar,0,0.3698313929238754,0,1,1,0,0
PBI-002596,722,Apartemen,Depok,812000000,795000000.0,626000000,0.770935961,0.787421384,120,25400000.0,0.205380577,5,Karyawan Tetap,1,49.8,Virtual Account,29.0,SHM,Lancar,0,0.3008460944656257,0,0,0,1,1
PBI-002597,484,Apartemen,Bekasi,991000000,768000000.0,837000000,0.844601413,1.08984375,180,,#DIV/0!,0,Wiraswasta,0,68.3,Auto-Debit,0.0,HGB,Menunggak,1,0.7460349928384037,1,1,1,1,1
PBI-002598,750,Rumah Tapak,Tangerang (BSD/Serpong),999000000,810000000.0,768000000,0.768768769,0.948148148,120,20500000.0,0.312195122,1,Karyawan Tetap,2,53.1,Auto-Debit,22.0,SHM,Lancar,0,0.45214263382284325,0,0,0,1,1
PBI-002599,551,Rumah Tapak,Bekasi,1548000000,1261000000.0,1115000000,0.720284238,0.884218874,180,39400000.0,0.157219402,2,Wiraswasta,4,37.6,Auto-Debit,6.0,SHM,DPK,0,0.730126947984475,1,0,1,0,0
PBI-002600,622,Apartemen,Jakarta Selatan,945000000,,791000000,0.837037037,#DIV/0!,180,29900000.0,0.146971386,2,Karyawan Tetap,1,40.1,Auto-Debit,18.0,HGB,Lancar,0,0.44141040646130797,0,1,1,0,0
PBI-002601,561,Apartemen,Tangerang (BSD/Serpong),1393000000,1146000000.0,1079000000,0.774587222,0.941535777,60,22900000.0,0.785298399,3,Karyawan Tetap,1,63.3,Auto-Debit,28.0,SHM,DPK,0,0.6810823950719095,1,0,1,1,1
PBI-002602,582,Ruko-Komersial,Jakarta Selatan,1290000000,1254000000.0,970000000,0.751937984,0.773524721,60,28300000.0,0.571260306,3,Profesional,1,19.4,Virtual Account,9.0,HGB,Lancar,0,0.42548152500802305,0,1,1,0,0
PBI-002603,641,Tanah Kavling,Depok,367000000,354000000.0,262000000,0.713896458,0.740112994,84,28800000.0,0.108300265,3,Karyawan Tetap,1,68.8,Transfer Manual,12.0,SHM,Lancar,0,0.4086062218622779,0,0,1,1,0
PBI-002604,648,Ruko-Komersial,Bekasi,1638000000,1344000000.0,1259000000,0.768620269,0.936755952,180,47800000.0,0.14632729,5,Wiraswasta,0,0.0,Auto-Debit,18.0,SHM,Lancar,0,0.27480146663134297,0,0,1,0,0
PBI-002605,529,Apartemen,Jakarta Selatan,602000000,580000000.0,491000000,0.815614618,0.846551724,84,27900000.0,0.209506742,2,Wiraswasta,0,46.8,Auto-Debit,16.0,HGB,DPK,0,0.48409770425730025,0,1,1,1,0
PBI-002606,626,Apartemen,Tangerang (BSD/Serpong),832000000,662000000.0,672000000,0.807692308,1.01510574,240,34200000.0,0.081871345,0,Wiraswasta,1,28.4,Virtual Account,7.0,SHM,Lancar,0,0.5699754711102913,1,0,1,0,0
PBI-002607,669,Apartemen,Jakarta Selatan,628000000,597000000.0,486000000,0.77388535,0.814070352,60,43500000.0,0.186206897,2,Wiraswasta,2,100.0,Auto-Debit,29.0,SHM,DPK,0,0.5581342258363094,1,0,0,1,0
PBI-002608,700,Apartemen,Bekasi,1355000000,953000000.0,1095000000,0.808118081,1.149003148,180,37400000.0,0.162655971,3,Wiraswasta,0,0.0,Virtual Account,27.0,HGB,Lancar,0,0.32456469149335426,0,1,0,0,0
PBI-002609,486,Rumah Tapak,Depok,1238000000,1189000000.0,932000000,0.752827141,0.783851976,60,12600000.0,1.232804233,4,Karyawan Tetap,0,36.9,Transfer Manual,13.0,SHM,DPK,0,0.47255911323131866,0,0,1,0,1
PBI-002610,619,Rumah Tapak,Jakarta Selatan,1147000000,1127000000.0,929000000,0.809938971,0.824312334,240,31200000.0,0.124065171,2,Profesional,2,27.8,Virtual Account,10.0,SHM,Lancar,0,0.5022075536460326,1,0,1,0,0
PBI-002611,485,Ruko-Komersial,Bogor,2533000000,2414000000.0,1806000000,0.712988551,0.748135874,84,32800000.0,0.655487805,0,Profesional,3,65.9,Virtual Account,21.0,SHM,DPK,0,0.7358513241518384,1,0,1,1,0
PBI-002612,617,Rumah Tapak,Jakarta Selatan,669000000,636000000.0,488000000,0.729446936,0.767295597,180,20200000.0,0.134213421,0,Karyawan Tetap,3,76.3,Auto-Debit,20.0,SHM,Lancar,0,0.5940304010457758,1,0,1,1,1
PBI-002613,623,Apartemen,Jakarta Selatan,1343000000,1312000000.0,1117000000,0.83172003,0.851371951,240,24800000.0,0.187668011,4,Karyawan Tetap,1,42.5,Transfer Manual,6.0,SHM,DPK,0,0.4826322597919286,0,0,1,0,1
PBI-002614,713,Apartemen,Depok,932000000,903000000.0,693000000,0.743562232,0.76744186,60,21200000.0,0.544811321,5,Wiraswasta,1,0.0,Auto-Debit,28.0,SHM,Lancar,0,0.20511846500369713,0,0,0,0,1
PBI-002615,743,Rumah Tapak,Bekasi,677000000,575000000.0,495000000,0.731166913,0.860869565,120,24300000.0,0.169753086,1,Profesional,2,92.8,Auto-Debit,28.0,SHM,Lancar,0,0.470269883646247,0,0,0,1,1
PBI-002616,573,Apartemen,Jakarta Selatan,1301000000,1298000000.0,928000000,0.713297463,0.714946071,120,16000000.0,0.483333333,3,Profesional,0,69.9,Auto-Debit,21.0,SHM,DPK,0,0.3476995308629779,0,0,1,1,1
PBI-002617,685,Apartemen,Bekasi,907000000,703000000.0,688000000,0.758544653,0.978662873,120,18300000.0,0.313296903,2,Profesional,1,90.3,Auto-Debit,16.0,HGB,Menunggak,1,0.5768674081266381,1,1,0,1,1
PBI-002618,716,Rumah Tapak,Bekasi,1286000000,976000000.0,913000000,0.709953344,0.93545082,180,19800000.0,0.25617284,2,Karyawan Tetap,0,41.2,Auto-Debit,28.0,SHM,Lancar,0,0.27436318227913403,0,0,0,0,1
PBI-002619,597,Apartemen,Bogor,1383000000,1361000000.0,1071000000,0.774403471,0.786921381,120,16100000.0,0.554347826,0,Profesional,1,53.4,Auto-Debit,15.0,SHM,DPK,0,0.4885994016850604,0,0,1,1,1
PBI-002620,726,Apartemen,Bekasi,1380000000,1152000000.0,1156000000,0.837681159,1.003472222,84,28500000.0,0.482873851,5,Profesional,0,31.7,Auto-Debit,30.0,HGB,Lancar,0,0.28454757129536207,0,1,0,0,0
PBI-002621,672,Ruko-Komersial,Depok,2764000000,2656000000.0,2261000000,0.818017366,0.85128012,180,22400000.0,0.560763889,2,Karyawan Tetap,0,0.0,Virtual Account,6.0,HGB,Lancar,0,0.19971876552613185,0,1,0,0,1
PBI-002622,637,Tanah Kavling,Bogor,550000000,538000000.0,388000000,0.705454545,0.721189591,120,26600000.0,0.121553885,3,Karyawan Tetap,0,34.7,Transfer Manual,28.0,SHM,Lancar,0,0.21762324974209224,0,0,1,0,0
PBI-002623,672,Apartemen,Bekasi,1225000000,922000000.0,913000000,0.745306122,0.990238612,120,24100000.0,0.315698479,2,Karyawan Tetap,2,22.6,Auto-Debit,,HGB,Lancar,0,0.5375479407249129,1,1,0,0,1
PBI-002624,526,Apartemen,Bogor,657000000,636000000.0,478000000,0.727549467,0.751572327,240,26300000.0,0.075728771,4,Wiraswasta,0,42.7,Auto-Debit,24.0,SHM,Lancar,0,0.3966538085994133,0,0,1,0,1
PBI-002625,672,Ruko-Komersial,Bekasi,2629000000,2019000000.0,1867000000,0.710155953,0.924715206,120,16400000.0,0.948678862,2,Karyawan Tetap,2,5.4,Auto-Debit,7.0,SHM,Lancar,0,0.4448855828126347,0,0,0,0,1
PBI-002626,588,Apartemen,Bogor,776000000,769000000.0,556000000,0.716494845,0.723016905,180,10500000.0,0.294179894,1,Karyawan Tetap,3,61.0,Transfer Manual,23.0,HGB,Lancar,0,0.567080753484407,1,1,1,1,1
PBI-002627,662,Rumah Tapak,Jakarta Selatan,1103000000,1069000000.0,922000000,0.835902085,0.862488307,240,13800000.0,0.278381643,2,Karyawan Tetap,0,53.6,Virtual Account,,HGB,Lancar,0,0.3176372602968639,0,1,0,1,1
PBI-002628,626,Apartemen,Depok,1381000000,1359000000.0,1031000000,0.746560463,0.758646063,180,31300000.0,0.182996095,3,Karyawan Tetap,5,0.0,Auto-Debit,10.0,SHM,Lancar,0,0.45040610583066404,0,0,1,0,0
PBI-002629,685,Apartemen,Tangerang (BSD/Serpong),1286000000,935000000.0,976000000,0.758942457,1.043850267,180,32000000.0,0.169444444,1,Karyawan Tetap,0,0.0,Transfer Manual,8.0,SHM,Lancar,0,0.289231142366687,0,0,0,0,0
PBI-002630,761,Ruko-Komersial,Bekasi,2896000000,2378000000.0,2238000000,0.772790055,0.941126997,120,23500000.0,0.793617021,3,Wiraswasta,1,23.7,Transfer Manual,23.0,SHM,Lancar,0,0.3081313891734821,0,0,0,0,1
PBI-002631,671,Ruko-Komersial,Tangerang (BSD/Serpong),1600000000,,1299000000,0.811875,#DIV/0!,84,18100000.0,0.854380426,3,Karyawan Tetap,6,65.4,Auto-Debit,,SHM,Menunggak,1,0.8991286490596406,1,0,0,1,1
PBI-002632,745,Apartemen,Depok,566000000,554000000.0,464000000,0.819787986,0.837545126,180,50000000.0,0.051555556,0,Profesional,0,98.4,Auto-Debit,30.0,HGB,Lancar,0,0.2637259354481468,0,1,0,1,0
PBI-002633,573,Apartemen,Jakarta Selatan,1401000000,1349000000.0,1183000000,0.844396859,0.876945886,240,17700000.0,0.278483992,4,Profesional,0,19.2,Transfer Manual,19.0,SHM,Lancar,0,0.383694802088012,0,0,1,0,1
PBI-002634,782,Apartemen,Jakarta Selatan,942000000,,689000000,0.731422505,#DIV/0!,60,25700000.0,0.446822309,2,Profesional,0,31.0,Transfer Manual,3.0,SHM,Lancar,0,0.09219519920333617,0,0,0,0,1
PBI-002635,574,Apartemen,Depok,1378000000,1355000000.0,1027000000,0.745283019,0.757933579,180,12300000.0,0.463866305,4,Wiraswasta,3,13.2,Auto-Debit,30.0,SHM,Lancar,0,0.5176254159220144,1,0,1,0,1
PBI-002636,553,Tanah Kavling,Depok,739000000,720000000.0,552000000,0.746955345,0.766666667,60,26800000.0,0.343283582,0,Karyawan Tetap,3,39.6,Auto-Debit,14.0,HGB,Menunggak,1,0.6167214801724691,1,1,1,0,0
PBI-002637,637,Rumah Tapak,Bogor,1637000000,1618000000.0,1255000000,0.766646304,0.775648949,120,10800000.0,0.968364198,4,Karyawan Tetap,4,40.0,Transfer Manual,9.0,SHM,DPK,0,0.5299557476551287,1,0,1,0,1
PBI-002638,622,Rumah Tapak,Depok,1351000000,1299000000.0,1109000000,0.820873427,0.853733641,180,10800000.0,0.570473251,3,Karyawan Tetap,1,69.4,Auto-Debit,7.0,HGB,Lancar,0,0.5396778415640053,1,1,1,1,1
PBI-002639,526,Ruko-Komersial,Bogor,2587000000,2562000000.0,1904000000,0.73598763,0.743169399,120,41200000.0,0.385113269,3,Profesional,4,8.1,Virtual Account,24.0,HGB,Lancar,0,0.5905609158848255,1,1,1,0,0
PBI-002640,564,Ruko-Komersial,Depok,1065000000,1021000000.0,871000000,0.817840376,0.853085211,120,22500000.0,0.322592593,2,Karyawan Tetap,0,69.8,Auto-Debit,28.0,SHM,DPK,0,0.4823406117943162,0,0,1,1,1
PBI-002641,354,Ruko-Komersial,Bekasi,2930000000,2079000000.0,2141000000,0.730716724,1.02982203,84,21900000.0,1.163839965,2,Wiraswasta,2,64.1,Auto-Debit,9.0,HGB,Menunggak,1,0.9244797394475694,1,1,1,1,1
PBI-002642,545,Apartemen,Jakarta Selatan,599000000,569000000.0,483000000,0.806343907,0.848857645,240,40800000.0,0.04932598,3,Wiraswasta,1,30.5,Auto-Debit,19.0,HGB,Lancar,0,0.5724160879918117,1,1,1,0,0
PBI-002643,604,Apartemen,Depok,427000000,409000000.0,350000000,0.819672131,0.855745721,180,,#DIV/0!,5,Profesional,0,25.8,Virtual Account,,SHM,Lancar,0,0.338747178551039,0,0,1,0,1
PBI-002644,787,Rumah Tapak,Tangerang (BSD/Serpong),1190000000,972000000.0,985000000,0.827731092,1.013374486,84,31100000.0,0.377047925,2,Wiraswasta,3,38.8,Transfer Manual,,SHM,Lancar,0,0.45288436202675647,0,0,0,0,0
PBI-002645,721,Rumah Tapak,Jakarta Selatan,1425000000,,1107000000,0.776842105,#DIV/0!,60,27300000.0,0.675824176,2,Wiraswasta,2,26.0,Virtual Account,26.0,SHM,Lancar,0,0.5589791505436601,1,0,0,0,0
PBI-002646,687,Tanah Kavling,Bekasi,730000000,611000000.0,547000000,0.749315068,0.895253682,84,,#DIV/0!,1,Karyawan Tetap,2,36.2,Auto-Debit,15.0,SHM,Lancar,0,0.4747011268499755,0,0,0,0,1
PBI-002647,844,Rumah Tapak,Bogor,941000000,933000000.0,768000000,0.816153029,0.823151125,120,25800000.0,0.248062016,2,Wiraswasta,1,0.0,Virtual Account,21.0,SHM,Lancar,0,0.12144481554922233,0,0,0,0,1
PBI-002648,508,Tanah Kavling,Tangerang (BSD/Serpong),752000000,634000000.0,563000000,0.748670213,0.888012618,180,21700000.0,0.144137225,1,Karyawan Tetap,0,36.9,Virtual Account,29.0,SHM,DPK,0,0.5284457584892652,1,0,1,0,1
PBI-002649,654,Apartemen,Bekasi,1327000000,1000000000.0,958000000,0.721929164,0.958,240,43000000.0,0.092829457,0,Profesional,2,34.8,Auto-Debit,5.0,HGB,Lancar,0,0.5696086902704566,1,1,1,0,0
PBI-002650,833,Tanah Kavling,Tangerang (BSD/Serpong),666000000,513000000.0,550000000,0.825825826,1.072124756,240,20300000.0,0.112889984,3,Wiraswasta,0,48.8,Virtual Account,29.0,SHM,Lancar,0,0.21945223743576792,0,0,0,1,1
PBI-002651,617,Apartemen,Jakarta Selatan,825000000,787000000.0,628000000,0.761212121,0.797966963,180,,#DIV/0!,1,Karyawan Tetap,0,76.6,Virtual Account,2.0,SHM,Lancar,0,0.37013668666610355,0,0,1,1,1
PBI-002652,590,Tanah Kavling,Bekasi,668000000,521000000.0,525000000,0.785928144,1.007677543,180,41100000.0,0.070965126,4,Profesional,6,40.3,Virtual Account,,SHM,Menunggak,1,0.787093541767914,1,0,1,0,0
PBI-002653,729,Apartemen,Bekasi,1348000000,1016000000.0,1129000000,0.837537092,1.111220472,120,34100000.0,0.275904203,2,Karyawan Tetap,1,20.5,Virtual Account,,HGB,Lancar,0,0.4544491719240015,0,1,0,0,0
PBI-002654,613,Rumah Tapak,Jakarta Selatan,1671000000,1637000000.0,1204000000,0.720526631,0.735491753,120,49800000.0,0.201472557,3,Profesional,2,1.7,Transfer Manual,30.0,SHM,Lancar,0,0.36381467906904474,0,0,1,0,0
PBI-002655,767,Ruko-Komersial,Depok,869000000,833000000.0,681000000,0.783659379,0.817527011,180,26800000.0,0.141169154,2,Profesional,1,59.1,Virtual Account,16.0,SHM,Lancar,0,0.2802176520647437,0,0,0,1,0
PBI-002656,731,Rumah Tapak,Bekasi,659000000,469000000.0,517000000,0.784522003,1.102345416,84,41200000.0,0.149387425,3,Profesional,0,50.7,Auto-Debit,15.0,SHM,DPK,0,0.36914625844403554,0,0,0,1,0
PBI-002657,644,Rumah Tapak,Depok,506000000,495000000.0,420000000,0.830039526,0.848484848,120,20800000.0,0.168269231,4,Karyawan Tetap,1,42.5,Transfer Manual,10.0,SHM,Lancar,0,0.4482039149624379,0,0,1,0,1
PBI-002658,743,Tanah Kavling,Bogor,595000000,593000000.0,447000000,0.751260504,0.753794266,240,20100000.0,0.092661692,2,Karyawan Tetap,1,49.0,Auto-Debit,,SHM,Lancar,0,0.24864200317166066,0,0,0,1,1
PBI-002659,640,Rumah Tapak,Jakarta Selatan,1067000000,1058000000.0,811000000,0.760074977,0.766540643,180,,#DIV/0!,4,Profesional,0,65.9,Transfer Manual,,SHM,Lancar,0,0.2955284291749841,0,0,1,1,1
PBI-002660,671,Rumah Tapak,Depok,1210000000,1166000000.0,941000000,0.77768595,0.80703259,120,50000000.0,0.156833333,1,Profesional,0,52.7,Transfer Manual,30.0,HGB,Lancar,0,0.2657291182034173,0,1,0,1,0
PBI-002661,710,Apartemen,Tangerang (BSD/Serpong),1152000000,923000000.0,835000000,0.724826389,0.904658722,240,12300000.0,0.282859079,2,Karyawan Tetap,0,52.8,Transfer Manual,15.0,HGB,Lancar,0,0.2821911995793363,0,1,0,1,1
PBI-002662,627,Ruko-Komersial,Bogor,1605000000,1542000000.0,1237000000,0.770716511,0.802204929,180,28600000.0,0.24028749,2,Karyawan Tetap,4,80.7,Virtual Account,30.0,SHM,DPK,0,0.6452198518178455,1,0,1,1,0
PBI-002663,788,Rumah Tapak,Jakarta Selatan,771000000,742000000.0,590000000,0.765239948,0.795148248,120,23500000.0,0.209219858,3,Karyawan Tetap,0,46.3,Auto-Debit,,SHM,Lancar,0,0.13690922403344824,0,0,0,1,1
PBI-002664,666,Rumah Tapak,Depok,1013000000,978000000.0,739000000,0.729516288,0.755623722,180,38300000.0,0.107194662,2,Profesional,3,28.0,Auto-Debit,0.0,HGB,Lancar,0,0.41159294147788267,0,1,0,0,0
PBI-002665,685,Apartemen,Tangerang (BSD/Serpong),410000000,298000000.0,338000000,0.824390244,1.134228188,84,27800000.0,0.14474135,0,Karyawan Tetap,1,77.6,Auto-Debit,,SHM,Menunggak,1,0.6499806942905495,1,0,0,1,0
PBI-002666,548,Rumah Tapak,Bekasi,1578000000,1162000000.0,1207000000,0.764892269,1.038726334,60,18600000.0,1.081541219,0,Karyawan Tetap,0,30.8,Auto-Debit,,HGB,Menunggak,1,0.563882887231389,1,1,1,0,1
PBI-002667,605,Apartemen,Jakarta Selatan,822000000,796000000.0,613000000,0.745742092,0.770100503,240,46000000.0,0.055525362,4,Wiraswasta,1,14.5,Transfer Manual,10.0,HGB,Lancar,0,0.3770713604453128,0,1,1,0,0
PBI-002668,674,Apartemen,Depok,1085000000,1085000000.0,781000000,0.719815668,0.719815668,180,30300000.0,0.143197653,2,Karyawan Tetap,7,55.4,Transfer Manual,12.0,HGB,Lancar,0,0.5056542560915989,1,1,0,1,0
PBI-002669,734,Rumah Tapak,Depok,922000000,898000000.0,658000000,0.713665944,0.732739421,240,,#DIV/0!,1,Profesional,1,61.2,Auto-Debit,28.0,SHM,Lancar,0,0.2624271796570664,0,0,0,1,1
PBI-002670,780,Apartemen,Bekasi,1076000000,819000000.0,908000000,0.843866171,1.108669109,240,28600000.0,0.132284382,4,Karyawan Tetap,0,25.1,Auto-Debit,2.0,SHM,Lancar,0,0.259527840975946,0,0,0,0,0
PBI-002671,570,Apartemen,Tangerang (BSD/Serpong),994000000,702000000.0,844000000,0.849094567,1.202279202,120,19400000.0,0.362542955,3,Karyawan Tetap,5,66.0,Auto-Debit,,SHM,Menunggak,1,0.8850571410725663,1,0,1,1,1
PBI-002672,590,Rumah Tapak,Bekasi,771000000,580000000.0,644000000,0.835278859,1.110344828,240,21700000.0,0.123655914,3,Wiraswasta,0,44.8,Transfer Manual,25.0,SHM,DPK,0,0.5754861642000968,1,0,1,0,1
PBI-002673,555,Apartemen,Depok,1088000000,1057000000.0,836000000,0.768382353,0.790917692,180,16700000.0,0.278110446,2,Karyawan Tetap,3,33.3,Transfer Manual,7.0,SHM,Lancar,0,0.6220278198438662,1,0,1,0,1
PBI-002674,702,Apartemen,Jakarta Selatan,521000000,507000000.0,428000000,0.821497121,0.84418146,120,15100000.0,0.236203091,3,Karyawan Tetap,0,45.8,Auto-Debit,23.0,HGB,Lancar,0,0.24293759789414554,0,1,0,1,1
PBI-002675,780,Apartemen,Bogor,929000000,,767000000,0.825618945,#DIV/0!,180,23400000.0,0.182098765,2,Karyawan Tetap,2,29.6,Transfer Manual,30.0,SHM,Lancar,0,0.2521539306816928,0,0,0,0,1
PBI-002676,647,Rumah Tapak,Bekasi,1436000000,1128000000.0,1070000000,0.745125348,0.94858156,120,23600000.0,0.377824859,3,Karyawan Tetap,0,44.6,Auto-Debit,8.0,HGB,Lancar,0,0.38270246856805573,0,1,1,0,1
PBI-002677,665,Rumah Tapak,Bekasi,1214000000,1007000000.0,957000000,0.78830313,0.950347567,84,47200000.0,0.241374092,1,Profesional,0,86.8,Transfer Manual,23.0,HGB,DPK,0,0.43610979521382376,0,1,0,1,0
PBI-002678,671,Ruko-Komersial,Jakarta Selatan,2442000000,2436000000.0,2060000000,0.843570844,0.845648604,60,17400000.0,1.973180077,2,Karyawan Tetap,2,36.7,Auto-Debit,20.0,SHM,Lancar,0,0.4602695483846229,0,0,0,0,1
PBI-002679,620,Apartemen,Jakarta Selatan,700000000,688000000.0,519000000,0.741428571,0.754360465,120,44100000.0,0.098072562,0,Profesional,0,35.7,Virtual Account,25.0,SHM,Lancar,0,0.2615840734133244,0,0,1,0,0
PBI-002680,556,Apartemen,Tangerang (BSD/Serpong),454000000,342000000.0,363000000,0.799559471,1.061403509,120,,#DIV/0!,1,Wiraswasta,7,23.5,Auto-Debit,5.0,SHM,Menunggak,1,0.8269546488833232,1,0,1,0,1
PBI-002681,750,Apartemen,Bekasi,462000000,333000000.0,369000000,0.798701299,1.108108108,60,18100000.0,0.339779006,4,Karyawan Tetap,1,33.8,Transfer Manual,17.0,SHM,DPK,0,0.45027555156682664,0,0,0,0,1
PBI-002682,673,Rumah Tapak,Bogor,849000000,815000000.0,652000000,0.767962309,0.8,180,28500000.0,0.127095517,3,Karyawan Tetap,0,13.4,Auto-Debit,19.0,SHM,Lancar,0,0.1969662560578233,0,0,0,0,0
PBI-002683,613,Tanah Kavling,Jakarta Selatan,545000000,537000000.0,422000000,0.774311927,0.7858473,180,31600000.0,0.07419128,3,Wiraswasta,0,33.5,Auto-Debit,5.0,SHM,Lancar,0,0.2896374971883357,0,0,1,0,0
